xmin,ymin,xmax,ymax,label,file,width,height,annotation_file,image_file,cropped_image_file
330,47,337,54,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2106-hv.png
330,47,337,54,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2106-b.png
342,41,363,58,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2107-h.png
342,41,363,58,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2107-v.png
342,41,363,58,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2107-hv.png
342,41,363,58,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2107-b.png
373,41,387,52,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2108-h.png
373,41,387,52,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2108-v.png
373,41,387,52,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2108-hv.png
373,41,387,52,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2108-b.png
102,141,193,250,without_mask,maksssksksss817,301,400,maksssksksss817.xml,maksssksksss817.png,maksssksksss817-2114-h.png
102,141,193,250,without_mask,maksssksksss817,301,400,maksssksksss817.xml,maksssksksss817.png,maksssksksss817-2114-v.png
102,141,193,250,without_mask,maksssksksss817,301,400,maksssksksss817.xml,maksssksksss817.png,maksssksksss817-2114-hv.png
102,141,193,250,without_mask,maksssksksss817,301,400,maksssksksss817.xml,maksssksksss817.png,maksssksksss817-2114-b.png
43,137,53,148,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2139-h.png
43,137,53,148,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2139-v.png
43,137,53,148,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2139-hv.png
43,137,53,148,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2139-b.png
63,156,71,166,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2140-h.png
63,156,71,166,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2140-v.png
63,156,71,166,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2140-hv.png
63,156,71,166,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2140-b.png
55,57,64,66,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2143-h.png
55,57,64,66,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2143-v.png
55,57,64,66,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2143-hv.png
55,57,64,66,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2143-b.png
116,105,124,114,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2148-h.png
116,105,124,114,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2148-v.png
116,105,124,114,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2148-hv.png
116,105,124,114,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2148-b.png
85,46,93,55,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2160-h.png
85,46,93,55,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2160-v.png
85,46,93,55,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2160-hv.png
85,46,93,55,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2160-b.png
107,57,117,67,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2161-h.png
107,57,117,67,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2161-v.png
107,57,117,67,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2161-hv.png
107,57,117,67,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2161-b.png
122,52,130,60,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2162-h.png
122,52,130,60,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2162-v.png
122,52,130,60,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2162-hv.png
122,52,130,60,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2162-b.png
166,8,171,15,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2183-h.png
166,8,171,15,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2183-v.png
166,8,171,15,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2183-hv.png
166,8,171,15,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2183-b.png
267,23,274,29,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2188-h.png
267,23,274,29,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2188-v.png
267,23,274,29,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2188-hv.png
267,23,274,29,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2188-b.png
306,15,312,22,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2200-h.png
306,15,312,22,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2200-v.png
306,15,312,22,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2200-hv.png
306,15,312,22,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2200-b.png
295,33,301,40,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2201-h.png
295,33,301,40,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2201-v.png
295,33,301,40,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2201-hv.png
295,33,301,40,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2201-b.png
348,1,354,7,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2204-h.png
348,1,354,7,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2204-v.png
348,1,354,7,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2204-hv.png
348,1,354,7,without_mask,maksssksksss518,400,225,maksssksksss518.xml,maksssksksss518.png,maksssksksss518-2204-b.png
89,26,113,56,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2226-h.png
89,26,113,56,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2226-v.png
89,26,113,56,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2226-hv.png
89,26,113,56,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2226-b.png
98,96,138,127,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2228-h.png
98,96,138,127,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2228-v.png
98,96,138,127,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2228-hv.png
98,96,138,127,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2228-b.png
217,103,252,141,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2230-h.png
217,103,252,141,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2230-v.png
217,103,252,141,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2230-hv.png
217,103,252,141,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2230-b.png
350,105,378,139,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2231-h.png
350,105,378,139,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2231-v.png
350,105,378,139,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2231-hv.png
350,105,378,139,without_mask,maksssksksss760,400,225,maksssksksss760.xml,maksssksksss760.png,maksssksksss760-2231-b.png
112,214,183,319,without_mask,maksssksksss404,301,400,maksssksksss404.xml,maksssksksss404.png,maksssksksss404-2233-h.png
112,214,183,319,without_mask,maksssksksss404,301,400,maksssksksss404.xml,maksssksksss404.png,maksssksksss404-2233-v.png
112,214,183,319,without_mask,maksssksksss404,301,400,maksssksksss404.xml,maksssksksss404.png,maksssksksss404-2233-hv.png
112,214,183,319,without_mask,maksssksksss404,301,400,maksssksksss404.xml,maksssksksss404.png,maksssksksss404-2233-b.png
215,38,227,53,without_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-2238-h.png
215,38,227,53,without_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-2238-v.png
215,38,227,53,without_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-2238-hv.png
215,38,227,53,without_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-2238-b.png
253,48,264,65,without_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-2239-h.png
253,48,264,65,without_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-2239-v.png
253,48,264,65,without_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-2239-hv.png
253,48,264,65,without_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-2239-b.png
21,78,65,119,without_mask,maksssksksss809,400,352,maksssksksss809.xml,maksssksksss809.png,maksssksksss809-2246-h.png
21,78,65,119,without_mask,maksssksksss809,400,352,maksssksksss809.xml,maksssksksss809.png,maksssksksss809-2246-v.png
21,78,65,119,without_mask,maksssksksss809,400,352,maksssksksss809.xml,maksssksksss809.png,maksssksksss809-2246-hv.png
21,78,65,119,without_mask,maksssksksss809,400,352,maksssksksss809.xml,maksssksksss809.png,maksssksksss809-2246-b.png
320,125,334,140,without_mask,maksssksksss620,400,267,maksssksksss620.xml,maksssksksss620.png,maksssksksss620-2284-h.png
320,125,334,140,without_mask,maksssksksss620,400,267,maksssksksss620.xml,maksssksksss620.png,maksssksksss620-2284-v.png
320,125,334,140,without_mask,maksssksksss620,400,267,maksssksksss620.xml,maksssksksss620.png,maksssksksss620-2284-hv.png
320,125,334,140,without_mask,maksssksksss620,400,267,maksssksksss620.xml,maksssksksss620.png,maksssksksss620-2284-b.png
363,126,385,147,without_mask,maksssksksss620,400,267,maksssksksss620.xml,maksssksksss620.png,maksssksksss620-2285-h.png
363,126,385,147,without_mask,maksssksksss620,400,267,maksssksksss620.xml,maksssksksss620.png,maksssksksss620-2285-v.png
363,126,385,147,without_mask,maksssksksss620,400,267,maksssksksss620.xml,maksssksksss620.png,maksssksksss620-2285-hv.png
363,126,385,147,without_mask,maksssksksss620,400,267,maksssksksss620.xml,maksssksksss620.png,maksssksksss620-2285-b.png
170,82,212,145,without_mask,maksssksksss321,400,208,maksssksksss321.xml,maksssksksss321.png,maksssksksss321-2286-h.png
170,82,212,145,without_mask,maksssksksss321,400,208,maksssksksss321.xml,maksssksksss321.png,maksssksksss321-2286-v.png
170,82,212,145,without_mask,maksssksksss321,400,208,maksssksksss321.xml,maksssksksss321.png,maksssksksss321-2286-hv.png
170,82,212,145,without_mask,maksssksksss321,400,208,maksssksksss321.xml,maksssksksss321.png,maksssksksss321-2286-b.png
46,39,56,50,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2298-h.png
46,39,56,50,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2298-v.png
46,39,56,50,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2298-hv.png
46,39,56,50,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2298-b.png
101,50,112,63,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2299-h.png
101,50,112,63,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2299-v.png
101,50,112,63,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2299-hv.png
101,50,112,63,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2299-b.png
194,34,205,51,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2300-h.png
194,34,205,51,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2300-v.png
194,34,205,51,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2300-hv.png
194,34,205,51,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2300-b.png
230,24,243,41,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2301-h.png
230,24,243,41,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2301-v.png
230,24,243,41,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2301-hv.png
230,24,243,41,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2301-b.png
252,51,270,69,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2302-h.png
252,51,270,69,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2302-v.png
252,51,270,69,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2302-hv.png
252,51,270,69,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2302-b.png
295,40,306,50,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2303-h.png
295,40,306,50,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2303-v.png
295,40,306,50,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2303-hv.png
295,40,306,50,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2303-b.png
282,42,291,52,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2304-h.png
282,42,291,52,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2304-v.png
282,42,291,52,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2304-hv.png
282,42,291,52,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2304-b.png
267,42,278,55,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2305-h.png
267,42,278,55,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2305-v.png
267,42,278,55,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2305-hv.png
267,42,278,55,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2305-b.png
259,32,269,42,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2306-h.png
259,32,269,42,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2306-v.png
259,32,269,42,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2306-hv.png
259,32,269,42,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2306-b.png
337,31,350,46,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2307-h.png
337,31,350,46,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2307-v.png
337,31,350,46,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2307-hv.png
337,31,350,46,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-2307-b.png
364,30,401,66,without_mask,maksssksksss5,400,266,maksssksksss5.xml,maksssksksss5.png,maksssksksss5-2310-h.png
364,30,401,66,without_mask,maksssksksss5,400,266,maksssksksss5.xml,maksssksksss5.png,maksssksksss5-2310-v.png
364,30,401,66,without_mask,maksssksksss5,400,266,maksssksksss5.xml,maksssksksss5.png,maksssksksss5-2310-hv.png
364,30,401,66,without_mask,maksssksksss5,400,266,maksssksksss5.xml,maksssksksss5.png,maksssksksss5-2310-b.png
192,106,229,144,without_mask,maksssksksss5,400,266,maksssksksss5.xml,maksssksksss5.png,maksssksksss5-2311-h.png
192,106,229,144,without_mask,maksssksksss5,400,266,maksssksksss5.xml,maksssksksss5.png,maksssksksss5-2311-v.png
192,106,229,144,without_mask,maksssksksss5,400,266,maksssksksss5.xml,maksssksksss5.png,maksssksksss5-2311-hv.png
192,106,229,144,without_mask,maksssksksss5,400,266,maksssksksss5.xml,maksssksksss5.png,maksssksksss5-2311-b.png
1,45,18,68,without_mask,maksssksksss19,400,236,maksssksksss19.xml,maksssksksss19.png,maksssksksss19-2320-h.png
1,45,18,68,without_mask,maksssksksss19,400,236,maksssksksss19.xml,maksssksksss19.png,maksssksksss19-2320-v.png
1,45,18,68,without_mask,maksssksksss19,400,236,maksssksksss19.xml,maksssksksss19.png,maksssksksss19-2320-hv.png
1,45,18,68,without_mask,maksssksksss19,400,236,maksssksksss19.xml,maksssksksss19.png,maksssksksss19-2320-b.png
161,20,195,54,without_mask,maksssksksss19,400,236,maksssksksss19.xml,maksssksksss19.png,maksssksksss19-2322-h.png
161,20,195,54,without_mask,maksssksksss19,400,236,maksssksksss19.xml,maksssksksss19.png,maksssksksss19-2322-v.png
161,20,195,54,without_mask,maksssksksss19,400,236,maksssksksss19.xml,maksssksksss19.png,maksssksksss19-2322-hv.png
161,20,195,54,without_mask,maksssksksss19,400,236,maksssksksss19.xml,maksssksksss19.png,maksssksksss19-2322-b.png
267,14,287,32,without_mask,maksssksksss19,400,236,maksssksksss19.xml,maksssksksss19.png,maksssksksss19-2325-h.png
267,14,287,32,without_mask,maksssksksss19,400,236,maksssksksss19.xml,maksssksksss19.png,maksssksksss19-2325-v.png
267,14,287,32,without_mask,maksssksksss19,400,236,maksssksksss19.xml,maksssksksss19.png,maksssksksss19-2325-hv.png
267,14,287,32,without_mask,maksssksksss19,400,236,maksssksksss19.xml,maksssksksss19.png,maksssksksss19-2325-b.png
320,49,342,67,without_mask,maksssksksss829,400,200,maksssksksss829.xml,maksssksksss829.png,maksssksksss829-2345-h.png
320,49,342,67,without_mask,maksssksksss829,400,200,maksssksksss829.xml,maksssksksss829.png,maksssksksss829-2345-v.png
320,49,342,67,without_mask,maksssksksss829,400,200,maksssksksss829.xml,maksssksksss829.png,maksssksksss829-2345-hv.png
320,49,342,67,without_mask,maksssksksss829,400,200,maksssksksss829.xml,maksssksksss829.png,maksssksksss829-2345-b.png
149,39,158,50,without_mask,maksssksksss829,400,200,maksssksksss829.xml,maksssksksss829.png,maksssksksss829-2346-h.png
149,39,158,50,without_mask,maksssksksss829,400,200,maksssksksss829.xml,maksssksksss829.png,maksssksksss829-2346-v.png
149,39,158,50,without_mask,maksssksksss829,400,200,maksssksksss829.xml,maksssksksss829.png,maksssksksss829-2346-hv.png
149,39,158,50,without_mask,maksssksksss829,400,200,maksssksksss829.xml,maksssksksss829.png,maksssksksss829-2346-b.png
75,30,89,48,without_mask,maksssksksss829,400,200,maksssksksss829.xml,maksssksksss829.png,maksssksksss829-2348-h.png
75,30,89,48,without_mask,maksssksksss829,400,200,maksssksksss829.xml,maksssksksss829.png,maksssksksss829-2348-v.png
75,30,89,48,without_mask,maksssksksss829,400,200,maksssksksss829.xml,maksssksksss829.png,maksssksksss829-2348-hv.png
75,30,89,48,without_mask,maksssksksss829,400,200,maksssksksss829.xml,maksssksksss829.png,maksssksksss829-2348-b.png
275,32,277,35,without_mask,maksssksksss64,400,225,maksssksksss64.xml,maksssksksss64.png,maksssksksss64-2357-h.png
275,32,277,35,without_mask,maksssksksss64,400,225,maksssksksss64.xml,maksssksksss64.png,maksssksksss64-2357-v.png
275,32,277,35,without_mask,maksssksksss64,400,225,maksssksksss64.xml,maksssksksss64.png,maksssksksss64-2357-hv.png
275,32,277,35,without_mask,maksssksksss64,400,225,maksssksksss64.xml,maksssksksss64.png,maksssksksss64-2357-b.png
139,223,251,371,without_mask,maksssksksss218,301,400,maksssksksss218.xml,maksssksksss218.png,maksssksksss218-2364-h.png
139,223,251,371,without_mask,maksssksksss218,301,400,maksssksksss218.xml,maksssksksss218.png,maksssksksss218-2364-v.png
139,223,251,371,without_mask,maksssksksss218,301,400,maksssksksss218.xml,maksssksksss218.png,maksssksksss218-2364-hv.png
139,223,251,371,without_mask,maksssksksss218,301,400,maksssksksss218.xml,maksssksksss218.png,maksssksksss218-2364-b.png
42,71,70,133,without_mask,maksssksksss823,400,210,maksssksksss823.xml,maksssksksss823.png,maksssksksss823-2372-h.png
42,71,70,133,without_mask,maksssksksss823,400,210,maksssksksss823.xml,maksssksksss823.png,maksssksksss823-2372-v.png
42,71,70,133,without_mask,maksssksksss823,400,210,maksssksksss823.xml,maksssksksss823.png,maksssksksss823-2372-hv.png
42,71,70,133,without_mask,maksssksksss823,400,210,maksssksksss823.xml,maksssksksss823.png,maksssksksss823-2372-b.png
95,177,195,295,without_mask,maksssksksss537,301,400,maksssksksss537.xml,maksssksksss537.png,maksssksksss537-2373-h.png
95,177,195,295,without_mask,maksssksksss537,301,400,maksssksksss537.xml,maksssksksss537.png,maksssksksss537-2373-v.png
95,177,195,295,without_mask,maksssksksss537,301,400,maksssksksss537.xml,maksssksksss537.png,maksssksksss537-2373-hv.png
95,177,195,295,without_mask,maksssksksss537,301,400,maksssksksss537.xml,maksssksksss537.png,maksssksksss537-2373-b.png
332,12,394,90,without_mask,maksssksksss44,400,226,maksssksksss44.xml,maksssksksss44.png,maksssksksss44-2388-h.png
332,12,394,90,without_mask,maksssksksss44,400,226,maksssksksss44.xml,maksssksksss44.png,maksssksksss44-2388-v.png
332,12,394,90,without_mask,maksssksksss44,400,226,maksssksksss44.xml,maksssksksss44.png,maksssksksss44-2388-hv.png
332,12,394,90,without_mask,maksssksksss44,400,226,maksssksksss44.xml,maksssksksss44.png,maksssksksss44-2388-b.png
196,36,239,81,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2392-h.png
196,36,239,81,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2392-v.png
196,36,239,81,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2392-hv.png
196,36,239,81,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2392-b.png
16,148,42,199,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2393-h.png
16,148,42,199,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2393-v.png
16,148,42,199,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2393-hv.png
16,148,42,199,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2393-b.png
26,43,60,89,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2394-h.png
26,43,60,89,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2394-v.png
26,43,60,89,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2394-hv.png
26,43,60,89,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2394-b.png
324,73,353,112,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2395-h.png
324,73,353,112,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2395-v.png
324,73,353,112,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2395-hv.png
324,73,353,112,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2395-b.png
354,66,400,108,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2396-h.png
354,66,400,108,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2396-v.png
354,66,400,108,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2396-hv.png
354,66,400,108,without_mask,maksssksksss792,400,225,maksssksksss792.xml,maksssksksss792.png,maksssksksss792-2396-b.png
135,135,241,263,without_mask,maksssksksss370,301,400,maksssksksss370.xml,maksssksksss370.png,maksssksksss370-2409-h.png
135,135,241,263,without_mask,maksssksksss370,301,400,maksssksksss370.xml,maksssksksss370.png,maksssksksss370-2409-v.png
135,135,241,263,without_mask,maksssksksss370,301,400,maksssksksss370.xml,maksssksksss370.png,maksssksksss370-2409-hv.png
135,135,241,263,without_mask,maksssksksss370,301,400,maksssksksss370.xml,maksssksksss370.png,maksssksksss370-2409-b.png
68,67,90,91,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2420-h.png
68,67,90,91,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2420-v.png
68,67,90,91,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2420-hv.png
68,67,90,91,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2420-b.png
1,46,18,63,without_mask,maksssksksss545,400,267,maksssksksss545.xml,maksssksksss545.png,maksssksksss545-2421-h.png
